|year|player|year_on_ballot|year_on_ballot_int|votes|votes_pct|votes_pct_num
3825|2018|Carlos Lee|1st|1|1|0.2%|0.2
3826|2018|Liván Hernández|1st|1|1|0.2%|0.2
3827|2018|Kevin Millwood|1st|1|0|0.0%|0.0
3828|2018|Brad Lidge|1st|1|0|0.0%|0.0
3829|2018|Jason Isringhausen|1st|1|0|0.0%|0.0
3830|2018|Aubrey Huff|1st|1|0|0.0%|0.0
3831|2018|Orlando Hudson|1st|1|0|0.0%|0.0
3832|2018|Carlos Zambrano|1st|1|0|0.0%|0.0
3833|2019|Mariano Rivera|1st|1|425|100.0%|100.0
3834|2019|Roy Halladay|1st|1|363|85.4%|85.4
3835|2019|Edgar Martinez|10th|10|363|85.4%|85.4
3836|2019|Mike Mussina|6th|6|326|76.7%|76.7
3837|2019|Curt Schilling|7th|7|259|60.9%|60.9
3838|2019|Roger Clemens|7th|7|253|59.5%|59.5
3839|2019|Barry Bonds|7th|7|251|59.1%|59.1
3840|2019|Larry Walker|9th|9|232|54.6%|54.6
3841|2019|Omar Vizquel|2nd|2|182|42.8%|42.8
3842|2019|Fred McGriff|10th|10|169|39.8%|39.8
3843|2019|Manny Ramirez|3rd|3|97|22.8%|22.8
3844|2019|Jeff Kent|6th|6|77|18.1%|18.1
3845|2019|Scott Rolen|2nd|2|73|17.2%|17.2
3846|2019|Billy Wagner|4th|4|71|16.7%|16.7
3847|2019|Todd Helton|1st|1|70|16.5%|16.5
3848|2019|Gary Sheffield|5th|5|58|13.6%|13.6
3849|2019|Andy Pettitte|1st|1|42|9.9%|9.9
3850|2019|Sammy Sosa|7th|7|36|8.5%|8.5
3851|2019|Andruw Jones|2nd|2|32|7.5%|7.5
3852|2019|Michael Young|1st|1|9|2.1%|2.1
3853|2019|Miguel Tejada|1st|1|5|1.2%|1.2
3854|2019|Lance Berkman|1st|1|5|1.2%|1.2
3855|2019|Roy Oswalt|1st|1|4|0.9%|0.9
3856|2019|Placido Polanco|1st|1|2|0.5%|0.5
3857|2019|Vernon Wells|1st|1|0|0.0%|0.0
3858|2019|Kevin Youkilis|1st|1|0|0.0%|0.0
3859|2019|Darren Oliver|1st|1|0|0.0%|0.0
3860|2019|Juan Pierre|1st|1|0|0.0%|0.0
3861|2019|Rick Ankiel|1st|1|0|0.0%|0.0
3862|2019|Derek Lowe|1st|1|0|0.0%|0.0
3863|2019|Ted Lilly|1st|1|0|0.0%|0.0
3864|2019|Travis Hafner|1st|1|0|0.0%|0.0
3865|2019|Jon Garland|1st|1|0|0.0%|0.0
3866|2019|Freddy Garcia|1st|1|0|0.0%|0.0
3867|2019|Jason Bay|1st|1|0|0.0%|0.0
3868|2020|Derek Jeter|1st|1|396|99.7%|99.7
3869|2020|Larry Walker|10th|10|304|76.6%|76.6
3870|2020|Curt Schilling|8th|8|278|70.0%|70.0
3871|2020|Roger Clemens|8th|8|242|61.0%|61.0
3872|2020|Barry Bonds|8th|8|241|60.7%|60.7
3873|2020|Omar Vizquel|3rd|3|209|52.6%|52.6
3874|2020|Scott Rolen|3rd|3|140|35.3%|35.3
3875|2020|Billy Wagner|5th|5|126|31.7%|31.7
3876|2020|Gary Sheffield|6th|6|121|30.5%|30.5
3877|2020|Todd Helton|2nd|2|116|29.2%|29.2
3878|2020|Manny Ramirez|4th|4|112|28.2%|28.2
3879|2020|Jeff Kent|7th|7|109|27.5%|27.5
3880|2020|Andruw Jones|3rd|3|77|19.4%|19.4
3881|2020|Sammy Sosa|8th|8|55|13.9%|13.9
3882|2020|Andy Pettitte|2nd|2|45|11.3%|11.3
3883|2020|Bobby Abreu|1st|1|22|5.5%|5.5
3884|2020|Paul Konerko|1st|1|10|2.5%|2.5
3885|2020|Jason Giambi|1st|1|6|1.5%|1.5
3886|2020|Alfonso Soriano|1st|1|6|1.5%|1.5
3887|2020|Cliff Lee|1st|1|2|0.5%|0.5
3888|2020|Eric Chavez|1st|1|2|0.5%|0.5
3889|2020|J.J. Putz|1st|1|1|0.3%|0.3
3890|2020|Brad Penny|1st|1|1|0.3%|0.3
3891|2020|Raul Ibanez|1st|1|1|0.3%|0.3
3892|2020|Adam Dunn|1st|1|1|0.3%|0.3
3893|2020|Brian Roberts|1st|1|0|0.0%|0.0
3894|2020|Carlos Pena|1st|1|0|0.0%|0.0
3895|2020|Rafael Furcal|1st|1|0|0.0%|0.0
3896|2020|Chone Figgins|1st|1|0|0.0%|0.0
3897|2020|Jose Valverde|1st|1|0|0.0%|0.0
3898|2020|Heath Bell|1st|1|0|0.0%|0.0
3899|2020|Josh Beckett|1st|1|0|0.0%|0.0
3900|2021|Curt Schilling|9th|9|285|71.1%|71.1
3901|2021|Barry Bonds|9th|9|248|61.8%|61.8
3902|2021|Roger Clemens|9th|9|247|61.6%|61.6
3903|2021|Scott Rolen|4th|4|212|52.9%|52.9
3904|2021|Omar Vizquel|4th|4|197|49.1%|49.1
3905|2021|Billy Wagner|6th|6|186|46.4%|46.4
3906|2021|Todd Helton|3rd|3|180|44.9%|44.9
3907|2021|Gary Sheffield|7th|7|163|40.6%|40.6
3908|2021|Andruw Jones|4th|4|136|33.9%|33.9
3909|2021|Jeff Kent|8th|8|130|32.4%|32.4
3910|2021|Manny Ramirez|5th|5|113|28.2%|28.2
3911|2021|Sammy Sosa|9th|9|68|17.0%|17.0
3912|2021|Andy Pettitte|3rd|3|55|13.7%|13.7
3913|2021|Mark Buehrle|1st|1|44|11.0%|11.0
3914|2021|Torii Hunter|1st|1|38|9.5%|9.5
3915|2021|Bobby Abreu|2nd|2|35|8.7%|8.7
3916|2021|Tim Hudson|1st|1|21|5.2%|5.2
3917|2021|Aramis Ramirez|1st|1|4|1.0%|1.0
3918|2021|LaTroy Hawkins|1st|1|2|0.5%|0.5
3919|2021|Barry Zito|1st|1|1|0.2%|0.2
3920|2021|Dan Haren|1st|1|0|0.0%|0.0
3921|2021|Michael Cuddyer|1st|1|0|0.0%|0.0
3922|2021|Nick Swisher|1st|1|0|0.0%|0.0
3923|2021|Shane Victorino|1st|1|0|0.0%|0.0
3924|2021|A.J. Burnett|1st|1|0|0.0%|0.0
3925|2022|David Ortiz|1st|1|307|77.9%|77.9
3926|2022|Barry Bonds|10th|10|260|66.0%|66.0
3927|2022|Roger Clemens|10th|10|257|65.2%|65.2
3928|2022|Scott Rolen|5th|5|249|63.2%|63.2
3929|2022|Curt Schilling|10th|10|231|58.6%|58.6
3930|2022|Todd Helton|4th|4|205|52.0%|52.0
3931|2022|Billy Wagner|7th|7|201|51.0%|51.0
3932|2022|Andruw Jones|5th|5|163|41.4%|41.4
3933|2022|Gary Sheffield|8th|8|160|40.6%|40.6
3934|2022|Alex Rodriguez|1st|1|135|34.3%|34.3
3935|2022|Jeff Kent|9th|9|129|32.7%|32.7
3936|2022|Manny Ramirez|6th|6|114|28.9%|28.9
3937|2022|Omar Vizquel|5th|5|94|23.9%|23.9
3938|2022|Sammy Sosa|10th|10|73|18.5%|18.5
3939|2022|Andy Pettitte|4th|4|42|10.7%|10.7
3940|2022|Jimmy Rollins|1st|1|37|9.4%|9.4
3941|2022|Bobby Abreu|3rd|3|34|8.6%|8.6
3942|2022|Mark Buehrle|2nd|2|23|5.8%|5.8
3943|2022|Torii Hunter|2nd|2|21|5.3%|5.3
3944|2022|Joe Nathan|1st|1|17|4.3%|4.3
3945|2022|Tim Hudson|2nd|2|12|3.0%|3.0
3946|2022|Tim Lincecum|1st|1|9|2.3%|2.3
3947|2022|Ryan Howard|1st|1|8|2.0%|2.0
3948|2022|Mark Teixeira|1st|1|6|1.5%|1.5
3949|2022|Jonathan Papelbon|1st|1|5|1.3%|1.3
3950|2022|Justin Morneau|1st|1|5|1.3%|1.3
3951|2022|A.J. Pierzynski|1st|1|2|0.5%|0.5
3952|2022|Prince Fielder|1st|1|2|0.5%|0.5
3953|2022|Jake Peavy|1st|1|0|0.0%|0.0
3954|2022|Carl Crawford|1st|1|0|0.0%|0.0
